busdate,yy,mm,dd,dong_id,guest_cnt,ww,hh,g_cnt,wd
2022-03-13,2022,3,13,1123058,9057,6,21,617,1
2022-03-13,2022,3,13,1123052,6870,6,21,403,1
2022-03-13,2022,3,13,1123067,2768,6,21,163,1
2022-03-13,2022,3,13,1123059,3642,6,21,162,1
2022-03-13,2022,3,13,1123079,7334,6,21,528,1
2022-03-13,2022,3,13,1123078,7277,6,21,394,1
2022-03-13,2022,3,13,1123077,9728,6,21,639,1
2022-03-13,2022,3,13,1123075,5823,6,21,411,1
2022-03-13,2022,3,13,1123074,1530,6,21,65,1
2022-03-13,2022,3,13,1123073,1550,6,21,48,1
2022-03-13,2022,3,13,1123072,3490,6,21,105,1
2022-03-14,2022,3,14,1123053,4143,0,21,264,0
2022-03-14,2022,3,14,1123080,2556,0,21,108,0
2022-03-14,2022,3,14,1123071,2378,0,21,83,0
2022-03-14,2022,3,14,1123065,5646,0,21,293,0
2022-03-14,2022,3,14,1123051,5702,0,21,389,0
2022-03-14,2022,3,14,1123076,6312,0,21,164,0
2022-03-14,2022,3,14,1123068,1442,0,21,43,0
2022-03-14,2022,3,14,1123066,4502,0,21,196,0
2022-03-14,2022,3,14,1123064,14722,0,21,913,0
2022-03-14,2022,3,14,1123063,6122,0,21,447,0
2022-03-14,2022,3,14,1123060,6910,0,21,580,0
2022-03-14,2022,3,14,1123058,9057,0,21,617,0
2022-03-14,2022,3,14,1123052,6870,0,21,403,0
2022-03-14,2022,3,14,1123067,2768,0,21,163,0
2022-03-14,2022,3,14,1123059,3642,0,21,162,0
2022-03-14,2022,3,14,1123079,7334,0,21,528,0
2022-03-14,2022,3,14,1123078,7277,0,21,394,0
2022-03-14,2022,3,14,1123077,9728,0,21,639,0
2022-03-14,2022,3,14,1123075,5823,0,21,411,0
2022-03-14,2022,3,14,1123074,1530,0,21,65,0
2022-03-14,2022,3,14,1123073,1550,0,21,48,0
2022-03-14,2022,3,14,1123072,3490,0,21,105,0
2022-03-15,2022,3,15,1123053,12677,1,21,686,0
2022-03-15,2022,3,15,1123080,6022,1,21,178,0
2022-03-15,2022,3,15,1123071,6250,1,21,175,0
2022-03-15,2022,3,15,1123065,16193,1,21,678,0
2022-03-15,2022,3,15,1123051,11908,1,21,790,0
2022-03-15,2022,3,15,1123076,15649,1,21,352,0
2022-03-15,2022,3,15,1123068,4202,1,21,83,0
2022-03-15,2022,3,15,1123066,12059,1,21,517,0
2022-03-15,2022,3,15,1123064,38555,1,21,1942,0
2022-03-15,2022,3,15,1123063,11558,1,21,799,0
2022-03-15,2022,3,15,1123060,11820,1,21,818,0
2022-03-15,2022,3,15,1123058,20671,1,21,903,0
2022-03-15,2022,3,15,1123052,18409,1,21,818,0
2022-03-15,2022,3,15,1123067,7294,1,21,321,0
2022-03-15,2022,3,15,1123059,12112,1,21,469,0
2022-03-15,2022,3,15,1123079,16343,1,21,967,0
2022-03-15,2022,3,15,1123078,19017,1,21,849,0
2022-03-15,2022,3,15,1123077,20640,1,21,1151,0
2022-03-15,2022,3,15,1123075,13271,1,21,665,0
2022-03-15,2022,3,15,1123074,3228,1,21,97,0
2022-03-15,2022,3,15,1123073,3489,1,21,78,0
2022-03-15,2022,3,15,1123072,7792,1,21,168,0
2022-03-16,2022,3,16,1123071,6152,2,21,179,0
2022-03-16,2022,3,16,1123065,16197,2,21,644,0
2022-03-16,2022,3,16,1123051,12100,2,21,785,0
2022-03-16,2022,3,16,1123076,15390,2,21,338,0
2022-03-16,2022,3,16,1123068,4158,2,21,80,0
2022-03-16,2022,3,16,1123066,12102,2,21,509,0
2022-03-16,2022,3,16,1123064,38042,2,21,1936,0
2022-03-16,2022,3,16,1123063,11546,2,21,796,0
2022-03-16,2022,3,16,1123060,11363,2,21,848,0
2022-03-16,2022,3,16,1123058,20800,2,21,940,0
2022-03-16,2022,3,16,1123052,18474,2,21,853,0
2022-03-16,2022,3,16,1123067,7248,2,21,287,0
2022-03-16,2022,3,16,1123059,12178,2,21,429,0
2022-03-16,2022,3,16,1123079,16332,2,21,990,0
2022-03-16,2022,3,16,1123078,19070,2,21,839,0
2022-03-16,2022,3,16,1123077,20804,2,21,1258,0
2022-03-16,2022,3,16,1123075,13320,2,21,666,0
2022-03-16,2022,3,16,1123074,3208,2,21,88,0
2022-03-16,2022,3,16,1123073,3416,2,21,76,0
2022-03-16,2022,3,16,1123072,7706,2,21,186,0
2022-03-16,2022,3,16,1123053,12661,2,21,693,0
2022-03-16,2022,3,16,1123080,5806,2,21,193,0
2022-03-17,2022,3,17,1123053,12698,3,21,669,0
2022-03-17,2022,3,17,1123080,5758,3,21,178,0
2022-03-17,2022,3,17,1123071,5995,3,21,171,0
2022-03-17,2022,3,17,1123065,16246,3,21,669,0
2022-03-17,2022,3,17,1123051,11625,3,21,811,0
2022-03-17,2022,3,17,1123076,15205,3,21,336,0
2022-03-17,2022,3,17,1123068,4106,3,21,95,0
2022-03-17,2022,3,17,1123066,11840,3,21,509,0
2022-03-17,2022,3,17,1123064,38056,3,21,1870,0
2022-03-17,2022,3,17,1123063,11589,3,21,721,0
2022-03-17,2022,3,17,1123060,11805,3,21,835,0
2022-03-17,2022,3,17,1123058,20837,3,21,874,0
2022-03-17,2022,3,17,1123052,18013,3,21,812,0
2022-03-17,2022,3,17,1123067,7474,3,21,308,0
2022-03-17,2022,3,17,1123059,12135,3,21,449,0
2022-03-17,2022,3,17,1123079,16637,3,21,969,0
2022-03-17,2022,3,17,1123078,18979,3,21,887,0
2022-03-17,2022,3,17,1123077,20266,3,21,1115,0
2022-03-17,2022,3,17,1123075,13126,3,21,702,0
2022-03-17,2022,3,17,1123074,3303,3,21,85,0
2022-03-17,2022,3,17,1123073,3456,3,21,78,0
2022-03-17,2022,3,17,1123072,7712,3,21,171,0
2022-03-18,2022,3,18,1123053,12786,4,21,622,0
2022-03-18,2022,3,18,1123080,6050,4,21,160,0
2022-03-18,2022,3,18,1123071,6205,4,21,157,0
2022-03-18,2022,3,18,1123065,16225,4,21,615,0
2022-03-18,2022,3,18,1123051,12560,4,21,723,0
2022-03-18,2022,3,18,1123076,15764,4,21,288,0
2022-03-18,2022,3,18,1123068,4147,4,21,88,0
2022-03-18,2022,3,18,1123066,11848,4,21,459,0
2022-03-18,2022,3,18,1123064,39314,4,21,1849,0
2022-03-18,2022,3,18,1123063,11769,4,21,754,0
2022-03-18,2022,3,18,1123060,12210,4,21,782,0
2022-03-18,2022,3,18,1123058,20667,4,21,891,0
2022-03-18,2022,3,18,1123052,18601,4,21,759,0
2022-03-18,2022,3,18,1123067,7379,4,21,307,0
2022-03-18,2022,3,18,1123059,12029,4,21,385,0
2022-03-18,2022,3,18,1123079,17097,4,21,967,0
2022-03-18,2022,3,18,1123078,19253,4,21,832,0
2022-03-18,2022,3,18,1123077,21865,4,21,1188,0
2022-03-18,2022,3,18,1123075,13652,4,21,703,0
2022-03-18,2022,3,18,1123074,3272,4,21,90,0
2022-03-18,2022,3,18,1123073,3484,4,21,89,0
2022-03-18,2022,3,18,1123072,7622,4,21,202,0
2022-03-19,2022,3,19,1123053,6958,5,21,416,1
2022-03-19,2022,3,19,1123080,3438,5,21,108,1
2022-03-19,2022,3,19,1123071,3464,5,21,92,1
2022-03-19,2022,3,19,1123065,8640,5,21,367,1
2022-03-19,2022,3,19,1123051,9296,5,21,606,1
2022-03-19,2022,3,19,1123076,8874,5,21,227,1
2022-03-19,2022,3,19,1123068,2202,5,21,65,1
2022-03-19,2022,3,19,1123066,6342,5,21,237,1
2022-03-19,2022,3,19,1123064,23954,5,21,1215,1
2022-03-19,2022,3,19,1123063,8192,5,21,542,1
2022-03-19,2022,3,19,1123060,9705,5,21,578,1
2022-03-19,2022,3,19,1123058,11738,5,21,703,1
2022-03-19,2022,3,19,1123052,11293,5,21,509,1
2022-03-19,2022,3,19,1123067,4160,5,21,178,1
2022-03-19,2022,3,19,1123059,5633,5,21,160,1
2022-03-19,2022,3,19,1123079,10419,5,21,549,1
2022-03-19,2022,3,19,1123078,12334,5,21,644,1
2022-03-19,2022,3,19,1123077,16416,5,21,974,1
2022-03-19,2022,3,19,1123075,7655,5,21,482,1
2022-03-19,2022,3,19,1123074,1916,5,21,78,1
2022-03-19,2022,3,19,1123073,2132,5,21,61,1
2022-03-19,2022,3,19,1123072,4349,5,21,93,1
2022-03-20,2022,3,20,1123053,4378,6,21,262,1
2022-03-20,2022,3,20,1123080,2810,6,21,91,1
2022-03-20,2022,3,20,1123071,2516,6,21,76,1
2022-03-20,2022,3,20,1123065,6214,6,21,316,1
2022-03-20,2022,3,20,1123051,7173,6,21,467,1
2022-03-20,2022,3,20,1123076,6928,6,21,210,1
2022-03-20,2022,3,20,1123068,1602,6,21,46,1
2022-03-20,2022,3,20,1123066,4923,6,21,209,1
2022-03-20,2022,3,20,1123064,16650,6,21,978,1
2022-03-20,2022,3,20,1123063,6336,6,21,473,1
2022-03-20,2022,3,20,1123060,7462,6,21,584,1
2022-03-20,2022,3,20,1123058,9138,6,21,590,1
2022-03-20,2022,3,20,1123052,7696,6,21,442,1
2022-03-20,2022,3,20,1123067,3107,6,21,181,1
2022-03-20,2022,3,20,1123059,4018,6,21,161,1
2022-03-20,2022,3,20,1123079,8010,6,21,478,1
2022-03-20,2022,3,20,1123078,8393,6,21,510,1
2022-03-20,2022,3,20,1123077,11615,6,21,771,1
2022-03-20,2022,3,20,1123075,6345,6,21,500,1
2022-03-20,2022,3,20,1123074,1554,6,21,55,1
2022-03-20,2022,3,20,1123073,1595,6,21,58,1
2022-03-20,2022,3,20,1123072,3586,6,21,89,1
2022-03-21,2022,3,21,1123071,6424,0,21,159,0
2022-03-21,2022,3,21,1123065,16215,0,21,629,0
2022-03-21,2022,3,21,1123051,11527,0,21,642,0
2022-03-21,2022,3,21,1123076,15293,0,21,282,0
2022-03-21,2022,3,21,1123068,4209,0,21,83,0
2022-03-21,2022,3,21,1123066,12018,0,21,441,0
2022-03-21,2022,3,21,1123064,38296,0,21,1937,0
2022-03-21,2022,3,21,1123063,11227,0,21,744,0
2022-03-21,2022,3,21,1123060,11898,0,21,803,0
2022-03-21,2022,3,21,1123058,20546,0,21,910,0
2022-03-21,2022,3,21,1123052,18011,0,21,775,0
2022-03-21,2022,3,21,1123067,7391,0,21,291,0
2022-03-21,2022,3,21,1123059,12293,0,21,478,0
2022-03-21,2022,3,21,1123079,16591,0,21,939,0
2022-03-21,2022,3,21,1123078,17842,0,21,768,0
2022-03-21,2022,3,21,1123077,19925,0,21,1036,0
2022-03-21,2022,3,21,1123075,13356,0,21,748,0
2022-03-21,2022,3,21,1123074,3197,0,21,100,0
2022-03-21,2022,3,21,1123073,3439,0,21,79,0
2022-03-21,2022,3,21,1123072,7320,0,21,144,0
2022-03-21,2022,3,21,1123053,12325,0,21,639,0
2022-03-21,2022,3,21,1123080,5810,0,21,171,0
2022-03-22,2022,3,22,1123053,12752,1,21,699,0
2022-03-22,2022,3,22,1123080,5951,1,21,169,0
2022-03-22,2022,3,22,1123071,6317,1,21,153,0
2022-03-22,2022,3,22,1123065,16657,1,21,705,0
2022-03-22,2022,3,22,1123051,12509,1,21,795,0
2022-03-22,2022,3,22,1123076,15372,1,21,340,0
2022-03-22,2022,3,22,1123068,4193,1,21,77,0
2022-03-22,2022,3,22,1123066,12309,1,21,521,0
2022-03-22,2022,3,22,1123064,39375,1,21,2025,0
2022-03-22,2022,3,22,1123063,11610,1,21,847,0
2022-03-22,2022,3,22,1123060,11737,1,21,839,0
2022-03-22,2022,3,22,1123058,21207,1,21,949,0
2022-03-22,2022,3,22,1123052,18877,1,21,826,0
2022-03-22,2022,3,22,1123067,7442,1,21,332,0
2022-03-22,2022,3,22,1123059,12389,1,21,453,0
2022-03-22,2022,3,22,1123079,16647,1,21,957,0
2022-03-22,2022,3,22,1123078,19370,1,21,892,0
2022-03-22,2022,3,22,1123077,21240,1,21,1187,0
2022-03-22,2022,3,22,1123075,13316,1,21,739,0
2022-03-22,2022,3,22,1123074,3268,1,21,97,0
2022-03-22,2022,3,22,1123073,3500,1,21,79,0
2022-03-22,2022,3,22,1123072,7463,1,21,160,0
2022-03-23,2022,3,23,1123053,12883,2,21,641,0
2022-03-23,2022,3,23,1123080,6033,2,21,190,0
2022-03-23,2022,3,23,1123071,6288,2,21,153,0
2022-03-23,2022,3,23,1123065,16585,2,21,687,0
2022-03-23,2022,3,23,1123051,12080,2,21,757,0
2022-03-23,2022,3,23,1123076,15555,2,21,313,0
2022-03-23,2022,3,23,1123068,4211,2,21,104,0
2022-03-23,2022,3,23,1123066,11972,2,21,499,0
2022-03-23,2022,3,23,1123064,39148,2,21,1955,0
2022-03-23,2022,3,23,1123063,11740,2,21,819,0
2022-03-23,2022,3,23,1123060,11645,2,21,928,0
2022-03-23,2022,3,23,1123058,20982,2,21,938,0
2022-03-23,2022,3,23,1123052,18731,2,21,840,0
2022-03-23,2022,3,23,1123067,7355,2,21,342,0
2022-03-23,2022,3,23,1123059,12531,2,21,457,0
2022-03-23,2022,3,23,1123079,16530,2,21,948,0
2022-03-23,2022,3,23,1123078,19629,2,21,864,0
2022-03-23,2022,3,23,1123077,21210,2,21,1272,0
2022-03-23,2022,3,23,1123075,13354,2,21,752,0
2022-03-23,2022,3,23,1123074,3353,2,21,111,0
2022-03-23,2022,3,23,1123073,3574,2,21,82,0
2022-03-23,2022,3,23,1123072,7299,2,21,165,0
2022-03-24,2022,3,24,1123053,12960,3,21,637,0
2022-03-24,2022,3,24,1123080,5943,3,21,172,0
2022-03-24,2022,3,24,1123071,6291,3,21,126,0
2022-03-24,2022,3,24,1123065,16617,3,21,661,0
2022-03-24,2022,3,24,1123051,12305,3,21,756,0
2022-03-24,2022,3,24,1123076,15680,3,21,325,0
2022-03-24,2022,3,24,1123068,4123,3,21,78,0
2022-03-24,2022,3,24,1123066,12186,3,21,465,0
2022-03-24,2022,3,24,1123064,43523,3,21,2082,0
2022-03-24,2022,3,24,1123063,11756,3,21,785,0
2022-03-24,2022,3,24,1123060,11849,3,21,839,0
2022-03-24,2022,3,24,1123058,22611,3,21,962,0
2022-03-24,2022,3,24,1123052,19006,3,21,864,0
2022-03-24,2022,3,24,1123067,7614,3,21,353,0
2022-03-24,2022,3,24,1123059,13155,3,21,420,0
2022-03-24,2022,3,24,1123079,17310,3,21,957,0
2022-03-24,2022,3,24,1123078,19383,3,21,899,0
2022-03-24,2022,3,24,1123077,21516,3,21,1165,0
2022-03-24,2022,3,24,1123075,13698,3,21,751,0
2022-03-24,2022,3,24,1123074,3206,3,21,92,0
2022-03-24,2022,3,24,1123073,3461,3,21,82,0
2022-03-24,2022,3,24,1123072,7563,3,21,199,0
2022-03-25,2022,3,25,1123053,13232,4,21,661,0
2022-03-25,2022,3,25,1123080,6335,4,21,176,0
2022-03-25,2022,3,25,1123071,6553,4,21,169,0
2022-03-25,2022,3,25,1123065,16613,4,21,629,0
2022-03-25,2022,3,25,1123051,13426,4,21,841,0
2022-03-25,2022,3,25,1123076,16348,4,21,304,0
2022-03-25,2022,3,25,1123068,4265,4,21,75,0
2022-03-25,2022,3,25,1123066,12451,4,21,447,0
2022-03-25,2022,3,25,1123064,41156,4,21,1897,0
2022-03-25,2022,3,25,1123063,11946,4,21,719,0
2022-03-25,2022,3,25,1123060,12339,4,21,729,0
2022-03-25,2022,3,25,1123058,21706,4,21,818,0
2022-03-25,2022,3,25,1123052,19810,4,21,786,0
2022-03-25,2022,3,25,1123067,7625,4,21,362,0
2022-03-25,2022,3,25,1123059,12448,4,21,363,0
2022-03-25,2022,3,25,1123079,17522,4,21,877,0
2022-03-25,2022,3,25,1123078,20348,4,21,853,0
2022-03-25,2022,3,25,1123077,23337,4,21,1202,0
2022-03-25,2022,3,25,1123075,14276,4,21,721,0
2022-03-25,2022,3,25,1123074,3458,4,21,114,0
2022-03-25,2022,3,25,1123073,3663,4,21,83,0
2022-03-25,2022,3,25,1123072,7772,4,21,204,0
2022-03-26,2022,3,26,1123053,7351,5,21,395,1
2022-03-26,2022,3,26,1123080,3716,5,21,129,1
2022-03-26,2022,3,26,1123071,3663,5,21,88,1
2022-03-26,2022,3,26,1123065,8853,5,21,390,1
2022-03-26,2022,3,26,1123051,10358,5,21,661,1
2022-03-26,2022,3,26,1123076,9314,5,21,259,1
2022-03-26,2022,3,26,1123068,2339,5,21,62,1
2022-03-26,2022,3,26,1123066,6818,5,21,270,1
2022-03-26,2022,3,26,1123064,25564,5,21,1265,1
2022-03-26,2022,3,26,1123063,8680,5,21,535,1
2022-03-26,2022,3,26,1123060,10299,5,21,582,1
2022-03-26,2022,3,26,1123058,12783,5,21,667,1
2022-03-26,2022,3,26,1123052,12286,5,21,544,1
2022-03-26,2022,3,26,1123067,4329,5,21,201,1
2022-03-26,2022,3,26,1123059,5956,5,21,186,1
2022-03-26,2022,3,26,1123079,11475,5,21,613,1
2022-03-26,2022,3,26,1123078,13083,5,21,633,1
2022-03-26,2022,3,26,1123077,18026,5,21,1059,1
2022-03-26,2022,3,26,1123075,8018,5,21,465,1
2022-03-26,2022,3,26,1123074,2054,5,21,79,1
2022-03-26,2022,3,26,1123073,2255,5,21,70,1
2022-03-26,2022,3,26,1123072,4592,5,21,102,1
2022-03-27,2022,3,27,1123053,4674,6,21,271,1
2022-03-27,2022,3,27,1123080,3019,6,21,94,1
2022-03-27,2022,3,27,1123071,2727,6,21,89,1
2022-03-27,2022,3,27,1123065,6365,6,21,283,1
2022-03-27,2022,3,27,1123051,7468,6,21,547,1
2022-03-27,2022,3,27,1123076,7218,6,21,208,1
2022-03-27,2022,3,27,1123068,1602,6,21,53,1
2022-03-27,2022,3,27,1123066,5230,6,21,226,1
2022-03-27,2022,3,27,1123064,17718,6,21,1007,1
2022-03-27,2022,3,27,1123063,6569,6,21,460,1
2022-03-27,2022,3,27,1123060,7901,6,21,590,1
2022-03-27,2022,3,27,1123058,9769,6,21,581,1
2022-03-27,2022,3,27,1123052,8088,6,21,427,1
2022-03-27,2022,3,27,1123067,3369,6,21,188,1
2022-03-27,2022,3,27,1123059,4119,6,21,181,1
2022-03-27,2022,3,27,1123079,8742,6,21,483,1
2022-03-27,2022,3,27,1123078,8696,6,21,518,1
2022-03-27,2022,3,27,1123077,12517,6,21,812,1
2022-03-27,2022,3,27,1123075,6597,6,21,476,1
2022-03-27,2022,3,27,1123074,1742,6,21,71,1
2022-03-27,2022,3,27,1123073,1676,6,21,46,1
2022-03-27,2022,3,27,1123072,3772,6,21,92,1
2022-03-28,2022,3,28,1123066,12094,0,21,465,0
2022-03-28,2022,3,28,1123064,39534,0,21,2031,0
2022-03-28,2022,3,28,1123063,11699,0,21,732,0
2022-03-28,2022,3,28,1123060,12129,0,21,812,0
2022-03-28,2022,3,28,1123058,20902,0,21,849,0
2022-03-28,2022,3,28,1123052,18507,0,21,815,0
2022-03-28,2022,3,28,1123067,7417,0,21,302,0
2022-03-28,2022,3,28,1123059,12416,0,21,431,0
2022-03-28,2022,3,28,1123079,16815,0,21,977,0
2022-03-28,2022,3,28,1123078,18529,0,21,809,0
2022-03-28,2022,3,28,1123077,20270,0,21,1083,0
2022-03-28,2022,3,28,1123075,13695,0,21,770,0
2022-03-28,2022,3,28,1123074,3400,0,21,124,0
2022-03-28,2022,3,28,1123073,3526,0,21,97,0
2022-03-28,2022,3,28,1123072,7835,0,21,214,0
2022-03-28,2022,3,28,1123053,12453,0,21,716,0
2022-03-28,2022,3,28,1123080,6080,0,21,162,0
2022-03-28,2022,3,28,1123071,6424,0,21,165,0
2022-03-28,2022,3,28,1123065,16612,0,21,688,0
2022-03-28,2022,3,28,1123051,12192,0,21,742,0
2022-03-28,2022,3,28,1123076,15723,0,21,320,0
2022-03-28,2022,3,28,1123068,4303,0,21,74,0
2022-03-29,2022,3,29,1123053,13268,1,21,732,0
2022-03-29,2022,3,29,1123080,6139,1,21,192,0
2022-03-29,2022,3,29,1123059,12315,1,21,442,0
2022-03-29,2022,3,29,1123071,6383,1,21,162,0
2022-03-29,2022,3,29,1123065,16866,1,21,696,0
2022-03-29,2022,3,29,1123051,12687,1,21,792,0
2022-03-29,2022,3,29,1123076,16010,1,21,353,0
2022-03-29,2022,3,29,1123068,4193,1,21,93,0
2022-03-29,2022,3,29,1123066,12252,1,21,501,0
2022-03-29,2022,3,29,1123064,40648,1,21,2031,0
2022-03-29,2022,3,29,1123063,11926,1,21,842,0
2022-03-29,2022,3,29,1123060,12426,1,21,837,0
2022-03-29,2022,3,29,1123058,21578,1,21,923,0
2022-03-29,2022,3,29,1123052,19445,1,21,800,0
2022-03-29,2022,3,29,1123067,7606,1,21,308,0
2022-03-29,2022,3,29,1123079,16961,1,21,958,0
2022-03-29,2022,3,29,1123078,19878,1,21,954,0
2022-03-29,2022,3,29,1123077,21816,1,21,1258,0
2022-03-29,2022,3,29,1123075,13840,1,21,722,0
2022-03-29,2022,3,29,1123074,3332,1,21,99,0
2022-03-29,2022,3,29,1123073,3629,1,21,75,0
2022-03-29,2022,3,29,1123072,7891,1,21,221,0
2022-03-30,2022,3,30,1123053,13142,2,21,719,0
2022-03-30,2022,3,30,1123080,6141,2,21,183,0
2022-03-30,2022,3,30,1123071,6641,2,21,170,0
2022-03-30,2022,3,30,1123065,16716,2,21,687,0
2022-03-30,2022,3,30,1123051,12255,2,21,815,0
2022-03-30,2022,3,30,1123076,15683,2,21,324,0
2022-03-30,2022,3,30,1123068,4312,2,21,101,0
2022-03-30,2022,3,30,1123066,12133,2,21,489,0
2022-03-30,2022,3,30,1123064,39889,2,21,2147,0
2022-03-30,2022,3,30,1123063,11713,2,21,797,0
2022-03-30,2022,3,30,1123060,12062,2,21,854,0
2022-03-30,2022,3,30,1123058,22007,2,21,991,0
2022-03-30,2022,3,30,1123052,19197,2,21,899,0
2022-03-30,2022,3,30,1123067,7694,2,21,291,0
2022-03-30,2022,3,30,1123059,12426,2,21,457,0
2022-03-30,2022,3,30,1123079,17348,2,21,946,0
2022-03-30,2022,3,30,1123078,19775,2,21,914,0
2022-03-30,2022,3,30,1123077,21407,2,21,1296,0
2022-03-30,2022,3,30,1123075,13722,2,21,741,0
2022-03-30,2022,3,30,1123074,3328,2,21,95,0
2022-03-30,2022,3,30,1123073,3582,2,21,78,0
2022-03-30,2022,3,30,1123072,7685,2,21,198,0
2022-03-31,2022,3,31,1123071,6491,3,21,182,0
2022-03-31,2022,3,31,1123065,16884,3,21,741,0
2022-03-31,2022,3,31,1123051,12706,3,21,810,0
2022-03-31,2022,3,31,1123076,16085,3,21,328,0
2022-03-31,2022,3,31,1123068,4344,3,21,117,0
2022-03-31,2022,3,31,1123066,12372,3,21,462,0
2022-03-31,2022,3,31,1123064,40697,3,21,2132,0
2022-03-31,2022,3,31,1123063,12033,3,21,805,0
2022-03-31,2022,3,31,1123060,12513,3,21,927,0
2022-03-31,2022,3,31,1123058,22045,3,21,998,0
2022-03-31,2022,3,31,1123052,19616,3,21,927,0
2022-03-31,2022,3,31,1123067,7690,3,21,346,0
2022-03-31,2022,3,31,1123059,12594,3,21,471,0
2022-03-31,2022,3,31,1123079,17322,3,21,999,0
2022-03-31,2022,3,31,1123078,20270,3,21,893,0
2022-03-31,2022,3,31,1123077,22384,3,21,1311,0
2022-03-31,2022,3,31,1123075,13998,3,21,794,0
2022-03-31,2022,3,31,1123074,3392,3,21,111,0
2022-03-31,2022,3,31,1123073,3526,3,21,94,0
2022-03-31,2022,3,31,1123072,7823,3,21,200,0
2022-03-31,2022,3,31,1123053,13371,3,21,699,0
2022-03-31,2022,3,31,1123080,6154,3,21,200,0
2022-03-01,2022,3,1,1123053,5110,1,22,380,1
2022-03-01,2022,3,1,1123080,2788,1,22,111,1
2022-03-01,2022,3,1,1123071,2897,1,22,76,1
2022-03-01,2022,3,1,1123065,6590,1,22,439,1
2022-03-01,2022,3,1,1123051,6802,1,22,489,1
2022-03-01,2022,3,1,1123076,7442,1,22,179,1
2022-03-01,2022,3,1,1123068,1756,1,22,52,1
2022-03-01,2022,3,1,1123066,4998,1,22,232,1
2022-03-01,2022,3,1,1123064,16898,1,22,1210,1
2022-03-01,2022,3,1,1123063,5737,1,22,604,1
2022-03-01,2022,3,1,1123060,7244,1,22,763,1
2022-03-01,2022,3,1,1123058,9561,1,22,544,1
2022-03-01,2022,3,1,1123052,8330,1,22,562,1
2022-03-01,2022,3,1,1123067,3403,1,22,235,1
2022-03-01,2022,3,1,1123059,4313,1,22,194,1
2022-03-01,2022,3,1,1123079,7749,1,22,653,1
2022-03-01,2022,3,1,1123078,8674,1,22,630,1
2022-03-01,2022,3,1,1123077,11923,1,22,974,1
2022-03-01,2022,3,1,1123075,6598,1,22,481,1
2022-03-01,2022,3,1,1123074,1694,1,22,58,1
2022-03-01,2022,3,1,1123073,1777,1,22,61,1
2022-03-01,2022,3,1,1123072,3627,1,22,108,1
2022-03-02,2022,3,2,1123053,13272,2,22,696,0
2022-03-02,2022,3,2,1123080,6367,2,22,175,0
2022-03-02,2022,3,2,1123071,6886,2,22,129,0
2022-03-02,2022,3,2,1123065,16902,2,22,756,0
2022-03-02,2022,3,2,1123051,12459,2,22,753,0
2022-03-02,2022,3,2,1123076,16613,2,22,309,0
2022-03-02,2022,3,2,1123068,4391,2,22,103,0
2022-03-02,2022,3,2,1123066,12507,2,22,471,0
2022-03-02,2022,3,2,1123064,38892,2,22,2322,0
2022-03-02,2022,3,2,1123063,11956,2,22,1165,0
2022-03-02,2022,3,2,1123060,12467,2,22,1271,0
2022-03-02,2022,3,2,1123058,21721,2,22,951,0
2022-03-02,2022,3,2,1123052,18655,2,22,972,0
2022-03-02,2022,3,2,1123067,8006,2,22,378,0
2022-03-02,2022,3,2,1123059,12519,2,22,458,0
2022-03-02,2022,3,2,1123079,17492,2,22,1250,0
2022-03-02,2022,3,2,1123078,19456,2,22,922,0
2022-03-02,2022,3,2,1123077,20989,2,22,1288,0
2022-03-02,2022,3,2,1123075,13869,2,22,723,0
2022-03-02,2022,3,2,1123074,3642,2,22,118,0
2022-03-02,2022,3,2,1123073,3779,2,22,69,0
2022-03-02,2022,3,2,1123072,8144,2,22,178,0
2022-03-03,2022,3,3,1123079,16959,3,22,1304,0
2022-03-03,2022,3,3,1123078,19414,3,22,941,0
2022-03-03,2022,3,3,1123053,13087,3,22,695,0
2022-03-03,2022,3,3,1123080,6193,3,22,222,0
2022-03-03,2022,3,3,1123071,6731,3,22,149,0
2022-03-03,2022,3,3,1123065,16756,3,22,847,0
2022-03-03,2022,3,3,1123051,11933,3,22,790,0
2022-03-03,2022,3,3,1123076,16241,3,22,345,0
2022-03-03,2022,3,3,1123068,4158,3,22,87,0
2022-03-03,2022,3,3,1123066,12451,3,22,499,0
2022-03-03,2022,3,3,1123064,38588,3,22,2431,0
2022-03-03,2022,3,3,1123063,11783,3,22,1239,0
2022-03-03,2022,3,3,1123060,12279,3,22,1551,0
2022-03-03,2022,3,3,1123058,21655,3,22,974,0
2022-03-03,2022,3,3,1123052,18816,3,22,1079,0
2022-03-03,2022,3,3,1123067,7719,3,22,414,0
2022-03-03,2022,3,3,1123059,12428,3,22,472,0
2022-03-03,2022,3,3,1123077,20889,3,22,1408,0
2022-03-03,2022,3,3,1123075,13558,3,22,851,0
2022-03-03,2022,3,3,1123074,3354,3,22,115,0
2022-03-03,2022,3,3,1123073,3636,3,22,82,0
2022-03-03,2022,3,3,1123072,7830,3,22,213,0
2022-03-04,2022,3,4,1123053,13139,4,22,769,0
2022-03-04,2022,3,4,1123080,6308,4,22,215,0
2022-03-04,2022,3,4,1123071,6728,4,22,130,0
2022-03-04,2022,3,4,1123065,16812,4,22,844,0
2022-03-04,2022,3,4,1123051,12757,4,22,1006,0
2022-03-04,2022,3,4,1123076,16790,4,22,306,0
