busdate,yy,mm,dd,dong_id,guest_cnt,ww,hh,g_cnt,wd,동
2022-03-11,2022,3,11,1102059,11624,4,20,512,0,광희동
2022-03-11,2022,3,11,1102052,26667,4,20,1572,0,소공동
2022-03-11,2022,3,11,1102058,3017,4,20,133,0,장충동
2022-03-11,2022,3,11,1102057,3293,4,20,148,0,필동
2022-03-11,2022,3,11,1102072,2379,4,20,149,0,청구동
2022-03-11,2022,3,11,1102071,3579,4,20,138,0,약수동
2022-03-11,2022,3,11,1102070,3526,4,20,102,0,다산동
2022-03-11,2022,3,11,1102069,4027,4,20,156,0,신당동
2022-03-11,2022,3,11,1102067,3343,4,20,123,0,황학동
2022-03-11,2022,3,11,1102065,5579,4,20,304,0,신당5동
2022-03-11,2022,3,11,1102060,3888,4,20,218,0,을지로동
2022-03-11,2022,3,11,1102055,19121,4,20,986,0,명동
2022-03-12,2022,3,12,1102073,858,5,20,34,1,동화동
2022-03-12,2022,3,12,1102068,2967,5,20,111,1,중림동
2022-03-12,2022,3,12,1102054,19771,5,20,760,1,회현동
2022-03-12,2022,3,12,1102059,8906,5,20,472,1,광희동
2022-03-12,2022,3,12,1102052,17437,5,20,1039,1,소공동
2022-03-12,2022,3,12,1102058,2807,5,20,105,1,장충동
2022-03-12,2022,3,12,1102057,2206,5,20,101,1,필동
2022-03-12,2022,3,12,1102072,1684,5,20,93,1,청구동
2022-03-12,2022,3,12,1102071,2602,5,20,90,1,약수동
2022-03-12,2022,3,12,1102070,2508,5,20,86,1,다산동
2022-03-12,2022,3,12,1102069,2385,5,20,95,1,신당동
2022-03-12,2022,3,12,1102067,2769,5,20,102,1,황학동
2022-03-12,2022,3,12,1102065,4319,5,20,194,1,신당5동
2022-03-12,2022,3,12,1102060,2522,5,20,109,1,을지로동
2022-03-12,2022,3,12,1102055,12139,5,20,655,1,명동
2022-03-13,2022,3,13,1102073,539,6,20,23,1,동화동
2022-03-13,2022,3,13,1102068,1948,6,20,74,1,중림동
2022-03-13,2022,3,13,1102054,12115,6,20,684,1,회현동
2022-03-13,2022,3,13,1102059,5479,6,20,322,1,광희동
2022-03-13,2022,3,13,1102052,10225,6,20,764,1,소공동
2022-03-13,2022,3,13,1102058,1604,6,20,76,1,장충동
2022-03-13,2022,3,13,1102057,1185,6,20,51,1,필동
2022-03-13,2022,3,13,1102072,1101,6,20,53,1,청구동
2022-03-13,2022,3,13,1102071,1599,6,20,74,1,약수동
2022-03-13,2022,3,13,1102070,1463,6,20,48,1,다산동
2022-03-13,2022,3,13,1102069,1194,6,20,63,1,신당동
2022-03-13,2022,3,13,1102067,1533,6,20,62,1,황학동
2022-03-13,2022,3,13,1102065,2688,6,20,123,1,신당5동
2022-03-13,2022,3,13,1102060,1347,6,20,60,1,을지로동
2022-03-13,2022,3,13,1102055,7855,6,20,522,1,명동
2022-03-14,2022,3,14,1102073,539,0,20,23,0,동화동
2022-03-14,2022,3,14,1102068,1948,0,20,74,0,중림동
2022-03-14,2022,3,14,1102059,5479,0,20,322,0,광희동
2022-03-14,2022,3,14,1102054,12115,0,20,684,0,회현동
2022-03-14,2022,3,14,1102052,10225,0,20,764,0,소공동
2022-03-14,2022,3,14,1102058,1604,0,20,76,0,장충동
2022-03-14,2022,3,14,1102057,1185,0,20,51,0,필동
2022-03-14,2022,3,14,1102072,1101,0,20,53,0,청구동
2022-03-14,2022,3,14,1102071,1599,0,20,74,0,약수동
2022-03-14,2022,3,14,1102070,1463,0,20,48,0,다산동
2022-03-14,2022,3,14,1102069,1194,0,20,63,0,신당동
2022-03-14,2022,3,14,1102067,1533,0,20,62,0,황학동
2022-03-14,2022,3,14,1102065,2688,0,20,123,0,신당5동
2022-03-14,2022,3,14,1102060,1347,0,20,60,0,을지로동
2022-03-14,2022,3,14,1102055,7855,0,20,522,0,명동
2022-03-15,2022,3,15,1102073,1149,1,20,31,0,동화동
2022-03-15,2022,3,15,1102068,4282,1,20,160,0,중림동
2022-03-15,2022,3,15,1102059,10437,1,20,478,0,광희동
2022-03-15,2022,3,15,1102052,26635,1,20,1692,0,소공동
2022-03-15,2022,3,15,1102054,25713,1,20,1138,0,회현동
2022-03-15,2022,3,15,1102058,2704,1,20,146,0,장충동
2022-03-15,2022,3,15,1102057,3062,1,20,147,0,필동
2022-03-15,2022,3,15,1102072,2277,1,20,149,0,청구동
2022-03-15,2022,3,15,1102071,3545,1,20,168,0,약수동
2022-03-15,2022,3,15,1102070,3343,1,20,117,0,다산동
2022-03-15,2022,3,15,1102069,4057,1,20,179,0,신당동
2022-03-15,2022,3,15,1102067,3226,1,20,131,0,황학동
2022-03-15,2022,3,15,1102065,5228,1,20,338,0,신당5동
2022-03-15,2022,3,15,1102060,3697,1,20,194,0,을지로동
2022-03-15,2022,3,15,1102055,18725,1,20,1072,0,명동
2022-03-16,2022,3,16,1102073,1152,2,20,47,0,동화동
2022-03-16,2022,3,16,1102068,4154,2,20,171,0,중림동
2022-03-16,2022,3,16,1102059,11076,2,20,493,0,광희동
2022-03-16,2022,3,16,1102054,25824,2,20,1195,0,회현동
2022-03-16,2022,3,16,1102052,26378,2,20,1600,0,소공동
2022-03-16,2022,3,16,1102057,3291,2,20,165,0,필동
2022-03-16,2022,3,16,1102055,18954,2,20,1001,0,명동
2022-03-16,2022,3,16,1102058,2839,2,20,137,0,장충동
2022-03-16,2022,3,16,1102072,2352,2,20,156,0,청구동
2022-03-16,2022,3,16,1102071,3446,2,20,144,0,약수동
2022-03-16,2022,3,16,1102070,3455,2,20,105,0,다산동
2022-03-16,2022,3,16,1102069,3966,2,20,123,0,신당동
2022-03-16,2022,3,16,1102067,3255,2,20,109,0,황학동
2022-03-16,2022,3,16,1102065,5218,2,20,304,0,신당5동
2022-03-16,2022,3,16,1102060,3661,2,20,195,0,을지로동
2022-03-17,2022,3,17,1102073,1153,3,20,53,0,동화동
2022-03-17,2022,3,17,1102068,4205,3,20,168,0,중림동
2022-03-17,2022,3,17,1102059,10500,3,20,477,0,광희동
2022-03-17,2022,3,17,1102054,25023,3,20,1053,0,회현동
2022-03-17,2022,3,17,1102052,25597,3,20,1523,0,소공동
2022-03-17,2022,3,17,1102058,2783,3,20,128,0,장충동
2022-03-17,2022,3,17,1102057,3099,3,20,151,0,필동
2022-03-17,2022,3,17,1102055,18364,3,20,983,0,명동
2022-03-17,2022,3,17,1102072,2325,3,20,133,0,청구동
2022-03-17,2022,3,17,1102071,3573,3,20,140,0,약수동
2022-03-17,2022,3,17,1102070,3327,3,20,126,0,다산동
2022-03-17,2022,3,17,1102069,4053,3,20,146,0,신당동
2022-03-17,2022,3,17,1102067,3243,3,20,118,0,황학동
2022-03-17,2022,3,17,1102065,5284,3,20,347,0,신당5동
2022-03-17,2022,3,17,1102060,3623,3,20,224,0,을지로동
2022-03-18,2022,3,18,1102073,1194,4,20,46,0,동화동
2022-03-18,2022,3,18,1102068,4342,4,20,193,0,중림동
2022-03-18,2022,3,18,1102054,26150,4,20,1266,0,회현동
2022-03-18,2022,3,18,1102059,11076,4,20,520,0,광희동
2022-03-18,2022,3,18,1102052,25568,4,20,1538,0,소공동
2022-03-18,2022,3,18,1102058,2823,4,20,127,0,장충동
2022-03-18,2022,3,18,1102057,3253,4,20,152,0,필동
2022-03-18,2022,3,18,1102072,2279,4,20,138,0,청구동
2022-03-18,2022,3,18,1102071,3534,4,20,114,0,약수동
2022-03-18,2022,3,18,1102070,3453,4,20,108,0,다산동
2022-03-18,2022,3,18,1102069,4042,4,20,145,0,신당동
2022-03-18,2022,3,18,1102067,3341,4,20,135,0,황학동
2022-03-18,2022,3,18,1102065,5383,4,20,314,0,신당5동
2022-03-18,2022,3,18,1102060,3771,4,20,182,0,을지로동
2022-03-18,2022,3,18,1102055,18362,4,20,883,0,명동
2022-03-19,2022,3,19,1102068,2641,5,20,91,1,중림동
2022-03-19,2022,3,19,1102073,771,5,20,31,1,동화동
2022-03-19,2022,3,19,1102059,7750,5,20,362,1,광희동
2022-03-19,2022,3,19,1102054,16996,5,20,792,1,회현동
2022-03-19,2022,3,19,1102052,14450,5,20,1022,1,소공동
2022-03-19,2022,3,19,1102058,2592,5,20,120,1,장충동
2022-03-19,2022,3,19,1102057,1730,5,20,99,1,필동
2022-03-19,2022,3,19,1102072,1545,5,20,63,1,청구동
2022-03-19,2022,3,19,1102071,2293,5,20,111,1,약수동
2022-03-19,2022,3,19,1102070,2096,5,20,72,1,다산동
2022-03-19,2022,3,19,1102069,2231,5,20,97,1,신당동
2022-03-19,2022,3,19,1102067,2375,5,20,89,1,황학동
2022-03-19,2022,3,19,1102065,3925,5,20,193,1,신당5동
2022-03-19,2022,3,19,1102060,2284,5,20,91,1,을지로동
2022-03-19,2022,3,19,1102055,10456,5,20,617,1,명동
2022-03-20,2022,3,20,1102073,599,6,20,25,1,동화동
2022-03-20,2022,3,20,1102068,2064,6,20,74,1,중림동
2022-03-20,2022,3,20,1102059,6697,6,20,346,1,광희동
2022-03-20,2022,3,20,1102054,14500,6,20,819,1,회현동
2022-03-20,2022,3,20,1102052,11814,6,20,912,1,소공동
2022-03-20,2022,3,20,1102058,2653,6,20,99,1,장충동
2022-03-20,2022,3,20,1102057,1693,6,20,79,1,필동
2022-03-20,2022,3,20,1102072,1208,6,20,84,1,청구동
2022-03-20,2022,3,20,1102071,1749,6,20,83,1,약수동
2022-03-20,2022,3,20,1102070,1643,6,20,68,1,다산동
2022-03-20,2022,3,20,1102069,1578,6,20,75,1,신당동
2022-03-20,2022,3,20,1102067,1988,6,20,100,1,황학동
2022-03-20,2022,3,20,1102065,3012,6,20,173,1,신당5동
2022-03-20,2022,3,20,1102060,1434,6,20,84,1,을지로동
2022-03-20,2022,3,20,1102055,9154,6,20,564,1,명동
2022-03-21,2022,3,21,1102073,1139,0,20,53,0,동화동
2022-03-21,2022,3,21,1102068,4410,0,20,154,0,중림동
2022-03-21,2022,3,21,1102059,10353,0,20,426,0,광희동
2022-03-21,2022,3,21,1102054,25330,0,20,1079,0,회현동
2022-03-21,2022,3,21,1102052,25908,0,20,1672,0,소공동
2022-03-21,2022,3,21,1102058,2641,0,20,113,0,장충동
2022-03-21,2022,3,21,1102057,3101,0,20,123,0,필동
2022-03-21,2022,3,21,1102055,18734,0,20,978,0,명동
2022-03-21,2022,3,21,1102072,2284,0,20,145,0,청구동
2022-03-21,2022,3,21,1102071,3553,0,20,141,0,약수동
2022-03-21,2022,3,21,1102070,3403,0,20,116,0,다산동
2022-03-21,2022,3,21,1102069,3928,0,20,132,0,신당동
2022-03-21,2022,3,21,1102065,5342,0,20,356,0,신당5동
2022-03-21,2022,3,21,1102060,3643,0,20,178,0,을지로동
2022-03-21,2022,3,21,1102067,3319,0,20,124,0,황학동
2022-03-22,2022,3,22,1102073,1186,1,20,60,0,동화동
2022-03-22,2022,3,22,1102068,4226,1,20,189,0,중림동
2022-03-22,2022,3,22,1102054,25907,1,20,1152,0,회현동
2022-03-22,2022,3,22,1102059,10878,1,20,501,0,광희동
2022-03-22,2022,3,22,1102052,26822,1,20,1659,0,소공동
2022-03-22,2022,3,22,1102058,2933,1,20,139,0,장충동
2022-03-22,2022,3,22,1102057,3243,1,20,166,0,필동
2022-03-22,2022,3,22,1102072,2308,1,20,164,0,청구동
2022-03-22,2022,3,22,1102071,3606,1,20,161,0,약수동
2022-03-22,2022,3,22,1102070,3549,1,20,122,0,다산동
2022-03-22,2022,3,22,1102069,4028,1,20,160,0,신당동
2022-03-22,2022,3,22,1102067,3299,1,20,128,0,황학동
2022-03-22,2022,3,22,1102065,5418,1,20,364,0,신당5동
2022-03-22,2022,3,22,1102060,3799,1,20,219,0,을지로동
2022-03-22,2022,3,22,1102055,19257,1,20,1009,0,명동
2022-03-23,2022,3,23,1102073,1195,2,20,55,0,동화동
2022-03-23,2022,3,23,1102068,4270,2,20,168,0,중림동
2022-03-23,2022,3,23,1102054,25493,2,20,1053,0,회현동
2022-03-23,2022,3,23,1102059,10944,2,20,461,0,광희동
2022-03-23,2022,3,23,1102052,26425,2,20,1607,0,소공동
2022-03-23,2022,3,23,1102058,2941,2,20,166,0,장충동
2022-03-23,2022,3,23,1102057,3170,2,20,149,0,필동
2022-03-23,2022,3,23,1102072,2371,2,20,137,0,청구동
2022-03-23,2022,3,23,1102071,3557,2,20,159,0,약수동
2022-03-23,2022,3,23,1102070,3354,2,20,96,0,다산동
2022-03-23,2022,3,23,1102069,3995,2,20,126,0,신당동
2022-03-23,2022,3,23,1102067,3354,2,20,114,0,황학동
2022-03-23,2022,3,23,1102065,5425,2,20,318,0,신당5동
2022-03-23,2022,3,23,1102060,3633,2,20,176,0,을지로동
2022-03-23,2022,3,23,1102055,19123,2,20,1024,0,명동
2022-03-24,2022,3,24,1102073,1149,3,20,54,0,동화동
2022-03-24,2022,3,24,1102068,4374,3,20,188,0,중림동
2022-03-24,2022,3,24,1102054,26438,3,20,1184,0,회현동
2022-03-24,2022,3,24,1102059,11813,3,20,494,0,광희동
2022-03-24,2022,3,24,1102052,27541,3,20,1767,0,소공동
2022-03-24,2022,3,24,1102058,2962,3,20,165,0,장충동
2022-03-24,2022,3,24,1102057,3561,3,20,180,0,필동
2022-03-24,2022,3,24,1102072,2334,3,20,150,0,청구동
2022-03-24,2022,3,24,1102071,3739,3,20,171,0,약수동
2022-03-24,2022,3,24,1102070,3647,3,20,136,0,다산동
2022-03-24,2022,3,24,1102069,4090,3,20,152,0,신당동
2022-03-24,2022,3,24,1102067,3415,3,20,116,0,황학동
2022-03-24,2022,3,24,1102065,5628,3,20,302,0,신당5동
2022-03-24,2022,3,24,1102060,4100,3,20,181,0,을지로동
2022-03-24,2022,3,24,1102055,20472,3,20,1046,0,명동
2022-03-25,2022,3,25,1102073,1216,4,20,44,0,동화동
2022-03-25,2022,3,25,1102068,4572,4,20,194,0,중림동
2022-03-25,2022,3,25,1102054,27990,4,20,1164,0,회현동
2022-03-25,2022,3,25,1102059,12019,4,20,511,0,광희동
2022-03-25,2022,3,25,1102052,27590,4,20,1550,0,소공동
2022-03-25,2022,3,25,1102058,2993,4,20,131,0,장충동
2022-03-25,2022,3,25,1102057,3537,4,20,162,0,필동
2022-03-25,2022,3,25,1102072,2512,4,20,139,0,청구동
2022-03-25,2022,3,25,1102071,3952,4,20,167,0,약수동
2022-03-25,2022,3,25,1102070,3739,4,20,113,0,다산동
2022-03-25,2022,3,25,1102069,4184,4,20,140,0,신당동
2022-03-25,2022,3,25,1102067,3601,4,20,132,0,황학동
2022-03-25,2022,3,25,1102065,5841,4,20,372,0,신당5동
2022-03-25,2022,3,25,1102060,4048,4,20,198,0,을지로동
2022-03-25,2022,3,25,1102055,19990,4,20,905,0,명동
2022-03-26,2022,3,26,1102073,807,5,20,28,1,동화동
2022-03-26,2022,3,26,1102068,2890,5,20,117,1,중림동
2022-03-26,2022,3,26,1102054,19483,5,20,875,1,회현동
2022-03-26,2022,3,26,1102059,8620,5,20,481,1,광희동
2022-03-26,2022,3,26,1102052,16860,5,20,1180,1,소공동
2022-03-26,2022,3,26,1102058,2810,5,20,148,1,장충동
2022-03-26,2022,3,26,1102057,2169,5,20,117,1,필동
2022-03-26,2022,3,26,1102072,1653,5,20,91,1,청구동
2022-03-26,2022,3,26,1102071,2385,5,20,94,1,약수동
2022-03-26,2022,3,26,1102070,2353,5,20,74,1,다산동
2022-03-26,2022,3,26,1102069,2313,5,20,118,1,신당동
2022-03-26,2022,3,26,1102067,2586,5,20,79,1,황학동
2022-03-26,2022,3,26,1102065,4051,5,20,261,1,신당5동
2022-03-26,2022,3,26,1102060,2727,5,20,149,1,을지로동
2022-03-26,2022,3,26,1102055,12048,5,20,803,1,명동
2022-03-27,2022,3,27,1102073,642,6,20,16,1,동화동
2022-03-27,2022,3,27,1102068,2201,6,20,100,1,중림동
2022-03-27,2022,3,27,1102059,7016,6,20,393,1,광희동
2022-03-27,2022,3,27,1102054,15840,6,20,912,1,회현동
2022-03-27,2022,3,27,1102052,13350,6,20,968,1,소공동
2022-03-27,2022,3,27,1102058,3079,6,20,130,1,장충동
2022-03-27,2022,3,27,1102057,2006,6,20,84,1,필동
2022-03-27,2022,3,27,1102072,1314,6,20,95,1,청구동
2022-03-27,2022,3,27,1102071,1937,6,20,69,1,약수동
2022-03-27,2022,3,27,1102070,1755,6,20,69,1,다산동
2022-03-27,2022,3,27,1102069,1705,6,20,86,1,신당동
2022-03-27,2022,3,27,1102067,1991,6,20,76,1,황학동
2022-03-27,2022,3,27,1102065,3348,6,20,172,1,신당5동
2022-03-27,2022,3,27,1102060,1672,6,20,90,1,을지로동
2022-03-27,2022,3,27,1102055,10299,6,20,599,1,명동
2022-03-28,2022,3,28,1102073,1192,0,20,62,0,동화동
2022-03-28,2022,3,28,1102068,4548,0,20,176,0,중림동
2022-03-28,2022,3,28,1102059,11204,0,20,518,0,광희동
2022-03-28,2022,3,28,1102054,26805,0,20,1062,0,회현동
2022-03-28,2022,3,28,1102052,26724,0,20,1646,0,소공동
2022-03-28,2022,3,28,1102065,5428,0,20,335,0,신당5동
2022-03-28,2022,3,28,1102060,3771,0,20,197,0,을지로동
2022-03-28,2022,3,28,1102067,3368,0,20,136,0,황학동
2022-03-28,2022,3,28,1102069,4190,0,20,140,0,신당동
2022-03-28,2022,3,28,1102071,3727,0,20,147,0,약수동
2022-03-28,2022,3,28,1102072,2415,0,20,148,0,청구동
2022-03-28,2022,3,28,1102070,3679,0,20,123,0,다산동
2022-03-28,2022,3,28,1102058,3058,0,20,132,0,장충동
2022-03-28,2022,3,28,1102057,3457,0,20,173,0,필동
2022-03-28,2022,3,28,1102055,19698,0,20,1025,0,명동
2022-03-29,2022,3,29,1102072,2406,1,20,163,0,청구동
2022-03-29,2022,3,29,1102071,3790,1,20,152,0,약수동
2022-03-29,2022,3,29,1102070,3708,1,20,126,0,다산동
2022-03-29,2022,3,29,1102069,4242,1,20,164,0,신당동
2022-03-29,2022,3,29,1102067,3479,1,20,153,0,황학동
2022-03-29,2022,3,29,1102065,5671,1,20,335,0,신당5동
2022-03-29,2022,3,29,1102060,3957,1,20,203,0,을지로동
2022-03-29,2022,3,29,1102052,28379,1,20,1814,0,소공동
2022-03-29,2022,3,29,1102058,3152,1,20,156,0,장충동
2022-03-29,2022,3,29,1102057,3604,1,20,166,0,필동
2022-03-29,2022,3,29,1102055,20384,1,20,1079,0,명동
2022-03-29,2022,3,29,1102073,1199,1,20,42,0,동화동
2022-03-29,2022,3,29,1102068,4490,1,20,159,0,중림동
2022-03-29,2022,3,29,1102059,11639,1,20,557,0,광희동
2022-03-29,2022,3,29,1102054,27834,1,20,1111,0,회현동
2022-03-30,2022,3,30,1102073,1155,2,20,54,0,동화동
2022-03-30,2022,3,30,1102068,4450,2,20,177,0,중림동
2022-03-30,2022,3,30,1102059,11177,2,20,500,0,광희동
2022-03-30,2022,3,30,1102054,26632,2,20,1050,0,회현동
2022-03-30,2022,3,30,1102052,27292,2,20,1674,0,소공동
2022-03-30,2022,3,30,1102058,2889,2,20,163,0,장충동
2022-03-30,2022,3,30,1102057,3317,2,20,154,0,필동
2022-03-30,2022,3,30,1102055,19931,2,20,1041,0,명동
2022-03-30,2022,3,30,1102072,2325,2,20,159,0,청구동
2022-03-30,2022,3,30,1102071,3684,2,20,143,0,약수동
2022-03-30,2022,3,30,1102070,3657,2,20,159,0,다산동
2022-03-30,2022,3,30,1102069,4027,2,20,142,0,신당동
2022-03-30,2022,3,30,1102067,3369,2,20,134,0,황학동
2022-03-30,2022,3,30,1102065,5667,2,20,340,0,신당5동
2022-03-30,2022,3,30,1102060,3800,2,20,170,0,을지로동
2022-03-31,2022,3,31,1102073,1194,3,20,46,0,동화동
2022-03-31,2022,3,31,1102068,4515,3,20,180,0,중림동
2022-03-31,2022,3,31,1102059,11717,3,20,527,0,광희동
2022-03-31,2022,3,31,1102054,27985,3,20,1287,0,회현동
2022-03-31,2022,3,31,1102052,28591,3,20,1796,0,소공동
2022-03-31,2022,3,31,1102058,3033,3,20,151,0,장충동
2022-03-31,2022,3,31,1102057,3795,3,20,168,0,필동
2022-03-31,2022,3,31,1102055,20597,3,20,1086,0,명동
2022-03-31,2022,3,31,1102072,2491,3,20,175,0,청구동
2022-03-31,2022,3,31,1102071,3734,3,20,153,0,약수동
2022-03-31,2022,3,31,1102070,3608,3,20,120,0,다산동
2022-03-31,2022,3,31,1102069,4173,3,20,176,0,신당동
2022-03-31,2022,3,31,1102065,5732,3,20,389,0,신당5동
2022-03-31,2022,3,31,1102060,4036,3,20,197,0,을지로동
2022-03-31,2022,3,31,1102067,3545,3,20,172,0,황학동
2022-03-01,2022,3,1,1102073,786,1,21,49,1,동화동
2022-03-01,2022,3,1,1102068,2367,1,21,104,1,중림동
2022-03-01,2022,3,1,1102059,7777,1,21,370,1,광희동
2022-03-01,2022,3,1,1102054,17543,1,21,942,1,회현동
2022-03-01,2022,3,1,1102052,15399,1,21,608,1,소공동
2022-03-01,2022,3,1,1102058,2035,1,21,95,1,장충동
2022-03-01,2022,3,1,1102057,1515,1,21,75,1,필동
2022-03-01,2022,3,1,1102072,1412,1,21,121,1,청구동
2022-03-01,2022,3,1,1102071,1979,1,21,93,1,약수동
2022-03-01,2022,3,1,1102070,1866,1,21,81,1,다산동
2022-03-01,2022,3,1,1102069,2585,1,21,102,1,신당동
2022-03-01,2022,3,1,1102067,2326,1,21,109,1,황학동
2022-03-01,2022,3,1,1102065,3546,1,21,266,1,신당5동
2022-03-01,2022,3,1,1102060,2182,1,21,138,1,을지로동
2022-03-01,2022,3,1,1102055,9767,1,21,623,1,명동
2022-03-02,2022,3,2,1102073,1191,2,21,56,0,동화동
2022-03-02,2022,3,2,1102068,4456,2,21,157,0,중림동
2022-03-02,2022,3,2,1102059,10584,2,21,507,0,광희동
2022-03-02,2022,3,2,1102052,26992,2,21,1332,0,소공동
2022-03-02,2022,3,2,1102054,26029,2,21,1047,0,회현동
2022-03-02,2022,3,2,1102058,2681,2,21,120,0,장충동
2022-03-02,2022,3,2,1102057,3240,2,21,167,0,필동
2022-03-02,2022,3,2,1102072,2495,2,21,132,0,청구동
2022-03-02,2022,3,2,1102071,3747,2,21,163,0,약수동
2022-03-02,2022,3,2,1102070,3594,2,21,132,0,다산동
2022-03-02,2022,3,2,1102069,4199,2,21,133,0,신당동
2022-03-02,2022,3,2,1102067,3498,2,21,141,0,황학동
2022-03-02,2022,3,2,1102065,5598,2,21,303,0,신당5동
2022-03-02,2022,3,2,1102060,3784,2,21,215,0,을지로동
2022-03-02,2022,3,2,1102055,18991,2,21,1003,0,명동
2022-03-03,2022,3,3,1102055,18718,3,21,1109,0,명동
2022-03-03,2022,3,3,1102058,2691,3,21,139,0,장충동
2022-03-03,2022,3,3,1102057,3203,3,21,161,0,필동
2022-03-03,2022,3,3,1102072,2389,3,21,143,0,청구동
2022-03-03,2022,3,3,1102071,3548,3,21,137,0,약수동
2022-03-03,2022,3,3,1102070,3355,3,21,103,0,다산동
2022-03-03,2022,3,3,1102069,4080,3,21,112,0,신당동
2022-03-03,2022,3,3,1102067,3385,3,21,130,0,황학동
2022-03-03,2022,3,3,1102065,5475,3,21,323,0,신당5동
2022-03-03,2022,3,3,1102060,3722,3,21,239,0,을지로동
2022-03-03,2022,3,3,1102052,26795,3,21,1518,0,소공동
2022-03-03,2022,3,3,1102054,25969,3,21,1126,0,회현동
2022-03-03,2022,3,3,1102073,1109,3,21,49,0,동화동
2022-03-03,2022,3,3,1102068,4266,3,21,158,0,중림동
2022-03-03,2022,3,3,1102059,10772,3,21,531,0,광희동
2022-03-04,2022,3,4,1102073,1190,4,21,48,0,동화동
2022-03-04,2022,3,4,1102068,4501,4,21,171,0,중림동
2022-03-04,2022,3,4,1102059,10860,4,21,509,0,광희동
2022-03-04,2022,3,4,1102054,26837,4,21,1253,0,회현동
2022-03-04,2022,3,4,1102052,26669,4,21,1266,0,소공동
2022-03-04,2022,3,4,1102058,2658,4,21,112,0,장충동
2022-03-04,2022,3,4,1102057,3123,4,21,163,0,필동
2022-03-04,2022,3,4,1102055,18925,4,21,983,0,명동
2022-03-04,2022,3,4,1102072,2406,4,21,151,0,청구동
2022-03-04,2022,3,4,1102071,3725,4,21,125,0,약수동
2022-03-04,2022,3,4,1102070,3479,4,21,117,0,다산동
2022-03-04,2022,3,4,1102069,4078,4,21,136,0,신당동
2022-03-04,2022,3,4,1102067,3427,4,21,140,0,황학동
2022-03-04,2022,3,4,1102065,5578,4,21,309,0,신당5동
2022-03-04,2022,3,4,1102060,3832,4,21,210,0,을지로동
2022-03-05,2022,3,5,1102073,864,5,21,25,1,동화동
2022-03-05,2022,3,5,1102068,2845,5,21,101,1,중림동
2022-03-05,2022,3,5,1102059,8279,5,21,378,1,광희동
2022-03-05,2022,3,5,1102054,19114,5,21,750,1,회현동
2022-03-05,2022,3,5,1102052,16822,5,21,676,1,소공동
2022-03-05,2022,3,5,1102058,2388,5,21,96,1,장충동
2022-03-05,2022,3,5,1102057,1978,5,21,69,1,필동
2022-03-05,2022,3,5,1102055,11467,5,21,563,1,명동
2022-03-05,2022,3,5,1102071,2697,5,21,98,1,약수동
2022-03-05,2022,3,5,1102070,2351,5,21,58,1,다산동
2022-03-05,2022,3,5,1102069,2450,5,21,72,1,신당동
2022-03-05,2022,3,5,1102067,2618,5,21,73,1,황학동
2022-03-05,2022,3,5,1102065,4197,5,21,189,1,신당5동
2022-03-05,2022,3,5,1102060,2543,5,21,118,1,을지로동
2022-03-05,2022,3,5,1102072,1627,5,21,106,1,청구동
2022-03-06,2022,3,6,1102073,580,6,21,20,1,동화동
2022-03-06,2022,3,6,1102068,2151,6,21,119,1,중림동
2022-03-06,2022,3,6,1102059,6295,6,21,321,1,광희동
2022-03-06,2022,3,6,1102054,13768,6,21,793,1,회현동
2022-03-06,2022,3,6,1102052,11479,6,21,547,1,소공동
2022-03-06,2022,3,6,1102070,1642,6,21,67,1,다산동
2022-03-06,2022,3,6,1102069,1536,6,21,69,1,신당동
2022-03-06,2022,3,6,1102067,2048,6,21,87,1,황학동
2022-03-06,2022,3,6,1102065,3061,6,21,150,1,신당5동
2022-03-06,2022,3,6,1102060,1389,6,21,75,1,을지로동
2022-03-06,2022,3,6,1102071,1700,6,21,71,1,약수동
2022-03-06,2022,3,6,1102072,1226,6,21,52,1,청구동
2022-03-06,2022,3,6,1102058,2280,6,21,101,1,장충동
2022-03-06,2022,3,6,1102055,8642,6,21,507,1,명동
2022-03-06,2022,3,6,1102057,1533,6,21,56,1,필동
2022-03-07,2022,3,7,1102073,1158,0,21,50,0,동화동
2022-03-07,2022,3,7,1102068,4266,0,21,148,0,중림동
2022-03-07,2022,3,7,1102059,10519,0,21,523,0,광희동
2022-03-07,2022,3,7,1102054,25262,0,21,983,0,회현동
2022-03-07,2022,3,7,1102052,25060,0,21,1243,0,소공동
2022-03-07,2022,3,7,1102058,2699,0,21,122,0,장충동
2022-03-07,2022,3,7,1102057,3234,0,21,181,0,필동
2022-03-07,2022,3,7,1102055,18681,0,21,929,0,명동
2022-03-07,2022,3,7,1102072,2350,0,21,146,0,청구동
2022-03-07,2022,3,7,1102071,3576,0,21,120,0,약수동
2022-03-07,2022,3,7,1102070,3372,0,21,116,0,다산동
2022-03-07,2022,3,7,1102069,4111,0,21,131,0,신당동
2022-03-07,2022,3,7,1102065,5225,0,21,277,0,신당5동
2022-03-07,2022,3,7,1102060,3592,0,21,190,0,을지로동
2022-03-07,2022,3,7,1102067,3229,0,21,104,0,황학동
2022-03-08,2022,3,8,1102073,1188,1,21,43,0,동화동
2022-03-08,2022,3,8,1102068,4309,1,21,142,0,중림동
2022-03-08,2022,3,8,1102059,11140,1,21,507,0,광희동
2022-03-08,2022,3,8,1102054,26482,1,21,1237,0,회현동
